bike_id,brand_id,name,year,month,month_date,units_sold,quarter,is_festive,is_covid
BK035,BR05,Yamaha FZ 25,2020,4,2020-04-01,299,Q2,False,True
BK035,BR05,Yamaha FZ 25,2020,5,2020-05-01,1522,Q2,False,True
BK035,BR05,Yamaha FZ 25,2020,6,2020-06-01,7055,Q2,False,True
BK035,BR05,Yamaha FZ 25,2020,7,2020-07-01,10536,Q3,False,False
BK035,BR05,Yamaha FZ 25,2020,8,2020-08-01,10500,Q3,False,False
BK035,BR05,Yamaha FZ 25,2020,9,2020-09-01,13553,Q3,True,False
BK035,BR05,Yamaha FZ 25,2020,10,2020-10-01,12910,Q4,True,False
BK035,BR05,Yamaha FZ 25,2020,11,2020-11-01,13253,Q4,True,False
BK035,BR05,Yamaha FZ 25,2020,12,2020-12-01,10346,Q4,False,False
BK035,BR05,Yamaha FZ 25,2021,1,2021-01-01,10943,Q1,False,False
BK035,BR05,Yamaha FZ 25,2021,2,2021-02-01,10485,Q1,False,False
BK035,BR05,Yamaha FZ 25,2021,3,2021-03-01,9483,Q1,False,False
BK035,BR05,Yamaha FZ 25,2021,4,2021-04-01,3003,Q2,False,True
BK035,BR05,Yamaha FZ 25,2021,5,2021-05-01,4048,Q2,False,True
BK035,BR05,Yamaha FZ 25,2021,6,2021-06-01,11300,Q2,False,False
BK035,BR05,Yamaha FZ 25,2021,7,2021-07-01,11321,Q3,False,False
BK035,BR05,Yamaha FZ 25,2021,8,2021-08-01,11467,Q3,False,False
BK035,BR05,Yamaha FZ 25,2021,9,2021-09-01,13559,Q3,True,False
BK035,BR05,Yamaha FZ 25,2021,10,2021-10-01,13633,Q4,True,False
BK035,BR05,Yamaha FZ 25,2021,11,2021-11-01,13083,Q4,True,False
BK035,BR05,Yamaha FZ 25,2021,12,2021-12-01,10629,Q4,False,False
BK035,BR05,Yamaha FZ 25,2022,1,2022-01-01,11544,Q1,False,False
BK035,BR05,Yamaha FZ 25,2022,2,2022-02-01,11874,Q1,False,False
BK035,BR05,Yamaha FZ 25,2022,3,2022-03-01,11121,Q1,False,False
BK035,BR05,Yamaha FZ 25,2022,4,2022-04-01,10947,Q2,False,False
BK035,BR05,Yamaha FZ 25,2022,5,2022-05-01,11200,Q2,False,False
BK035,BR05,Yamaha FZ 25,2022,6,2022-06-01,11536,Q2,False,False
BK035,BR05,Yamaha FZ 25,2022,7,2022-07-01,10391,Q3,False,False
BK035,BR05,Yamaha FZ 25,2022,8,2022-08-01,9914,Q3,False,False
BK035,BR05,Yamaha FZ 25,2022,9,2022-09-01,13614,Q3,True,False
BK035,BR05,Yamaha FZ 25,2022,10,2022-10-01,13145,Q4,True,False
BK035,BR05,Yamaha FZ 25,2022,11,2022-11-01,13644,Q4,True,False
BK035,BR05,Yamaha FZ 25,2022,12,2022-12-01,11117,Q4,False,False
BK035,BR05,Yamaha FZ 25,2023,1,2023-01-01,11337,Q1,False,False
BK035,BR05,Yamaha FZ 25,2023,2,2023-02-01,12442,Q1,False,False
BK035,BR05,Yamaha FZ 25,2023,3,2023-03-01,11789,Q1,False,False
BK035,BR05,Yamaha FZ 25,2023,4,2023-04-01,11774,Q2,False,False
BK035,BR05,Yamaha FZ 25,2023,5,2023-05-01,11960,Q2,False,False
BK035,BR05,Yamaha FZ 25,2023,6,2023-06-01,10939,Q2,False,False
BK035,BR05,Yamaha FZ 25,2023,7,2023-07-01,12202,Q3,False,False
BK035,BR05,Yamaha FZ 25,2023,8,2023-08-01,11556,Q3,False,False
BK035,BR05,Yamaha FZ 25,2023,9,2023-09-01,14986,Q3,True,False
BK035,BR05,Yamaha FZ 25,2023,10,2023-10-01,13722,Q4,True,False
BK035,BR05,Yamaha FZ 25,2023,11,2023-11-01,13373,Q4,True,False
BK035,BR05,Yamaha FZ 25,2023,12,2023-12-01,12074,Q4,False,False
BK036,BR05,Yamaha Fascino 125,2019,1,2019-01-01,23772,Q1,False,False
BK036,BR05,Yamaha Fascino 125,2019,2,2019-02-01,22280,Q1,False,False
BK036,BR05,Yamaha Fascino 125,2019,3,2019-03-01,22318,Q1,False,False
BK036,BR05,Yamaha Fascino 125,2019,4,2019-04-01,24646,Q2,False,False
BK036,BR05,Yamaha Fascino 125,2019,5,2019-05-01,21945,Q2,False,False
BK036,BR05,Yamaha Fascino 125,2019,6,2019-06-01,25249,Q2,False,False
BK036,BR05,Yamaha Fascino 125,2019,7,2019-07-01,22282,Q3,False,False
BK036,BR05,Yamaha Fascino 125,2019,8,2019-08-01,24078,Q3,False,False
BK036,BR05,Yamaha Fascino 125,2019,9,2019-09-01,28687,Q3,True,False
BK036,BR05,Yamaha Fascino 125,2019,10,2019-10-01,30046,Q4,True,False
BK036,BR05,Yamaha Fascino 125,2019,11,2019-11-01,28373,Q4,True,False
BK036,BR05,Yamaha Fascino 125,2019,12,2019-12-01,23143,Q4,False,False
BK036,BR05,Yamaha Fascino 125,2020,1,2020-01-01,24316,Q1,False,False
BK036,BR05,Yamaha Fascino 125,2020,2,2020-02-01,23050,Q1,False,False
BK036,BR05,Yamaha Fascino 125,2020,3,2020-03-01,10066,Q1,False,True
BK036,BR05,Yamaha Fascino 125,2020,4,2020-04-01,709,Q2,False,True
BK036,BR05,Yamaha Fascino 125,2020,5,2020-05-01,3598,Q2,False,True
BK036,BR05,Yamaha Fascino 125,2020,6,2020-06-01,14989,Q2,False,True
BK036,BR05,Yamaha Fascino 125,2020,7,2020-07-01,21157,Q3,False,False
BK036,BR05,Yamaha Fascino 125,2020,8,2020-08-01,24034,Q3,False,False
BK036,BR05,Yamaha Fascino 125,2020,9,2020-09-01,33992,Q3,True,False
BK036,BR05,Yamaha Fascino 125,2020,10,2020-10-01,31523,Q4,True,False
BK036,BR05,Yamaha Fascino 125,2020,11,2020-11-01,30304,Q4,True,False
BK036,BR05,Yamaha Fascino 125,2020,12,2020-12-01,23947,Q4,False,False
BK036,BR05,Yamaha Fascino 125,2021,1,2021-01-01,25228,Q1,False,False
BK036,BR05,Yamaha Fascino 125,2021,2,2021-02-01,25889,Q1,False,False
BK036,BR05,Yamaha Fascino 125,2021,3,2021-03-01,23712,Q1,False,False
BK036,BR05,Yamaha Fascino 125,2021,4,2021-04-01,7449,Q2,False,True
BK036,BR05,Yamaha Fascino 125,2021,5,2021-05-01,9135,Q2,False,True
BK036,BR05,Yamaha Fascino 125,2021,6,2021-06-01,26104,Q2,False,False
BK036,BR05,Yamaha Fascino 125,2021,7,2021-07-01,25752,Q3,False,False
BK036,BR05,Yamaha Fascino 125,2021,8,2021-08-01,25224,Q3,False,False
BK036,BR05,Yamaha Fascino 125,2021,9,2021-09-01,32559,Q3,True,False
BK036,BR05,Yamaha Fascino 125,2021,10,2021-10-01,32432,Q4,True,False
BK036,BR05,Yamaha Fascino 125,2021,11,2021-11-01,30942,Q4,True,False
BK036,BR05,Yamaha Fascino 125,2021,12,2021-12-01,24477,Q4,False,False
BK036,BR05,Yamaha Fascino 125,2022,1,2022-01-01,26266,Q1,False,False
BK036,BR05,Yamaha Fascino 125,2022,2,2022-02-01,28157,Q1,False,False
BK036,BR05,Yamaha Fascino 125,2022,3,2022-03-01,24514,Q1,False,False
BK036,BR05,Yamaha Fascino 125,2022,4,2022-04-01,24215,Q2,False,False
BK036,BR05,Yamaha Fascino 125,2022,5,2022-05-01,26348,Q2,False,False
BK036,BR05,Yamaha Fascino 125,2022,6,2022-06-01,26199,Q2,False,False
BK036,BR05,Yamaha Fascino 125,2022,7,2022-07-01,26359,Q3,False,False
BK036,BR05,Yamaha Fascino 125,2022,8,2022-08-01,26452,Q3,False,False
BK036,BR05,Yamaha Fascino 125,2022,9,2022-09-01,32302,Q3,True,False
BK036,BR05,Yamaha Fascino 125,2022,10,2022-10-01,35100,Q4,True,False
BK036,BR05,Yamaha Fascino 125,2022,11,2022-11-01,30051,Q4,True,False
BK036,BR05,Yamaha Fascino 125,2022,12,2022-12-01,25050,Q4,False,False
BK036,BR05,Yamaha Fascino 125,2023,1,2023-01-01,26926,Q1,False,False
BK036,BR05,Yamaha Fascino 125,2023,2,2023-02-01,24842,Q1,False,False
BK036,BR05,Yamaha Fascino 125,2023,3,2023-03-01,26828,Q1,False,False
BK036,BR05,Yamaha Fascino 125,2023,4,2023-04-01,29315,Q2,False,False
BK036,BR05,Yamaha Fascino 125,2023,5,2023-05-01,27094,Q2,False,False
BK036,BR05,Yamaha Fascino 125,2023,6,2023-06-01,27378,Q2,False,False
BK036,BR05,Yamaha Fascino 125,2023,7,2023-07-01,25361,Q3,False,False
BK036,BR05,Yamaha Fascino 125,2023,8,2023-08-01,26232,Q3,False,False
BK036,BR05,Yamaha Fascino 125,2023,9,2023-09-01,33198,Q3,True,False
BK036,BR05,Yamaha Fascino 125,2023,10,2023-10-01,33295,Q4,True,False
BK036,BR05,Yamaha Fascino 125,2023,11,2023-11-01,36001,Q4,True,False
BK036,BR05,Yamaha Fascino 125,2023,12,2023-12-01,27821,Q4,False,False
BK037,BR08,KTM Duke 200,2019,1,2019-01-01,9444,Q1,False,False
BK037,BR08,KTM Duke 200,2019,2,2019-02-01,10123,Q1,False,False
BK037,BR08,KTM Duke 200,2019,3,2019-03-01,10249,Q1,False,False
BK037,BR08,KTM Duke 200,2019,4,2019-04-01,10570,Q2,False,False
BK037,BR08,KTM Duke 200,2019,5,2019-05-01,10790,Q2,False,False
BK037,BR08,KTM Duke 200,2019,6,2019-06-01,9492,Q2,False,False
BK037,BR08,KTM Duke 200,2019,7,2019-07-01,9594,Q3,False,False
BK037,BR08,KTM Duke 200,2019,8,2019-08-01,9371,Q3,False,False
BK037,BR08,KTM Duke 200,2019,9,2019-09-01,12353,Q3,True,False
BK037,BR08,KTM Duke 200,2019,10,2019-10-01,12791,Q4,True,False
BK037,BR08,KTM Duke 200,2019,11,2019-11-01,13117,Q4,True,False
BK037,BR08,KTM Duke 200,2019,12,2019-12-01,9962,Q4,False,False
BK037,BR08,KTM Duke 200,2020,1,2020-01-01,10233,Q1,False,False
BK037,BR08,KTM Duke 200,2020,2,2020-02-01,10478,Q1,False,False
BK037,BR08,KTM Duke 200,2020,3,2020-03-01,3986,Q1,False,True
BK037,BR08,KTM Duke 200,2020,4,2020-04-01,344,Q2,False,True
BK037,BR08,KTM Duke 200,2020,5,2020-05-01,1434,Q2,False,True
BK037,BR08,KTM Duke 200,2020,6,2020-06-01,6822,Q2,False,True
BK037,BR08,KTM Duke 200,2020,7,2020-07-01,11452,Q3,False,False
BK037,BR08,KTM Duke 200,2020,8,2020-08-01,10403,Q3,False,False
BK037,BR08,KTM Duke 200,2020,9,2020-09-01,12876,Q3,True,False
BK037,BR08,KTM Duke 200,2020,10,2020-10-01,12767,Q4,True,False
BK037,BR08,KTM Duke 200,2020,11,2020-11-01,12882,Q4,True,False
BK037,BR08,KTM Duke 200,2020,12,2020-12-01,11113,Q4,False,False
BK037,BR08,KTM Duke 200,2021,1,2021-01-01,9605,Q1,False,False
BK037,BR08,KTM Duke 200,2021,2,2021-02-01,11628,Q1,False,False
BK037,BR08,KTM Duke 200,2021,3,2021-03-01,10031,Q1,False,False
BK037,BR08,KTM Duke 200,2021,4,2021-04-01,2983,Q2,False,True
BK037,BR08,KTM Duke 200,2021,5,2021-05-01,3698,Q2,False,True
BK037,BR08,KTM Duke 200,2021,6,2021-06-01,11117,Q2,False,False
BK037,BR08,KTM Duke 200,2021,7,2021-07-01,9937,Q3,False,False
BK037,BR08,KTM Duke 200,2021,8,2021-08-01,11049,Q3,False,False
BK037,BR08,KTM Duke 200,2021,9,2021-09-01,14866,Q3,True,False
BK037,BR08,KTM Duke 200,2021,10,2021-10-01,12579,Q4,True,False
BK037,BR08,KTM Duke 200,2021,11,2021-11-01,13628,Q4,True,False
BK037,BR08,KTM Duke 200,2021,12,2021-12-01,10442,Q4,False,False
BK037,BR08,KTM Duke 200,2022,1,2022-01-01,11438,Q1,False,False
BK037,BR08,KTM Duke 200,2022,2,2022-02-01,11210,Q1,False,False
BK037,BR08,KTM Duke 200,2022,3,2022-03-01,10840,Q1,False,False
BK037,BR08,KTM Duke 200,2022,4,2022-04-01,11473,Q2,False,False
BK037,BR08,KTM Duke 200,2022,5,2022-05-01,12210,Q2,False,False
BK037,BR08,KTM Duke 200,2022,6,2022-06-01,11093,Q2,False,False
BK037,BR08,KTM Duke 200,2022,7,2022-07-01,11603,Q3,False,False
BK037,BR08,KTM Duke 200,2022,8,2022-08-01,10475,Q3,False,False
BK037,BR08,KTM Duke 200,2022,9,2022-09-01,13330,Q3,True,False
BK037,BR08,KTM Duke 200,2022,10,2022-10-01,14330,Q4,True,False
BK037,BR08,KTM Duke 200,2022,11,2022-11-01,15038,Q4,True,False
BK037,BR08,KTM Duke 200,2022,12,2022-12-01,11399,Q4,False,False
BK037,BR08,KTM Duke 200,2023,1,2023-01-01,11418,Q1,False,False
BK037,BR08,KTM Duke 200,2023,2,2023-02-01,11599,Q1,False,False
BK037,BR08,KTM Duke 200,2023,3,2023-03-01,10874,Q1,False,False
BK037,BR08,KTM Duke 200,2023,4,2023-04-01,11950,Q2,False,False
BK037,BR08,KTM Duke 200,2023,5,2023-05-01,12111,Q2,False,False
BK037,BR08,KTM Duke 200,2023,6,2023-06-01,11337,Q2,False,False
BK037,BR08,KTM Duke 200,2023,7,2023-07-01,11327,Q3,False,False
BK037,BR08,KTM Duke 200,2023,8,2023-08-01,11754,Q3,False,False
BK037,BR08,KTM Duke 200,2023,9,2023-09-01,14183,Q3,True,False
BK037,BR08,KTM Duke 200,2023,10,2023-10-01,14452,Q4,True,False
BK037,BR08,KTM Duke 200,2023,11,2023-11-01,16022,Q4,True,False
BK037,BR08,KTM Duke 200,2023,12,2023-12-01,11456,Q4,False,False
BK038,BR08,KTM Duke 390,2019,1,2019-01-01,6547,Q1,False,False
BK038,BR08,KTM Duke 390,2019,2,2019-02-01,6450,Q1,False,False
BK038,BR08,KTM Duke 390,2019,3,2019-03-01,6914,Q1,False,False
BK038,BR08,KTM Duke 390,2019,4,2019-04-01,6606,Q2,False,False
BK038,BR08,KTM Duke 390,2019,5,2019-05-01,6450,Q2,False,False
BK038,BR08,KTM Duke 390,2019,6,2019-06-01,7107,Q2,False,False
BK038,BR08,KTM Duke 390,2019,7,2019-07-01,7139,Q3,False,False
BK038,BR08,KTM Duke 390,2019,8,2019-08-01,6466,Q3,False,False
BK038,BR08,KTM Duke 390,2019,9,2019-09-01,7555,Q3,True,False
BK038,BR08,KTM Duke 390,2019,10,2019-10-01,8753,Q4,True,False
BK038,BR08,KTM Duke 390,2019,11,2019-11-01,8048,Q4,True,False
BK038,BR08,KTM Duke 390,2019,12,2019-12-01,6930,Q4,False,False
BK038,BR08,KTM Duke 390,2020,1,2020-01-01,6250,Q1,False,False
BK038,BR08,KTM Duke 390,2020,2,2020-02-01,7242,Q1,False,False
BK038,BR08,KTM Duke 390,2020,3,2020-03-01,2605,Q1,False,True
BK038,BR08,KTM Duke 390,2020,4,2020-04-01,215,Q2,False,True
BK038,BR08,KTM Duke 390,2020,5,2020-05-01,1040,Q2,False,True
BK038,BR08,KTM Duke 390,2020,6,2020-06-01,4291,Q2,False,True
BK038,BR08,KTM Duke 390,2020,7,2020-07-01,6792,Q3,False,False
BK038,BR08,KTM Duke 390,2020,8,2020-08-01,7171,Q3,False,False
BK038,BR08,KTM Duke 390,2020,9,2020-09-01,8712,Q3,True,False
BK038,BR08,KTM Duke 390,2020,10,2020-10-01,8919,Q4,True,False
BK038,BR08,KTM Duke 390,2020,11,2020-11-01,9523,Q4,True,False
BK038,BR08,KTM Duke 390,2020,12,2020-12-01,6391,Q4,False,False
BK038,BR08,KTM Duke 390,2021,1,2021-01-01,7782,Q1,False,False
BK038,BR08,KTM Duke 390,2021,2,2021-02-01,7237,Q1,False,False
BK038,BR08,KTM Duke 390,2021,3,2021-03-01,6876,Q1,False,False
BK038,BR08,KTM Duke 390,2021,4,2021-04-01,1881,Q2,False,True
BK038,BR08,KTM Duke 390,2021,5,2021-05-01,2496,Q2,False,True
BK038,BR08,KTM Duke 390,2021,6,2021-06-01,7531,Q2,False,False
BK038,BR08,KTM Duke 390,2021,7,2021-07-01,7154,Q3,False,False
BK038,BR08,KTM Duke 390,2021,8,2021-08-01,7744,Q3,False,False
BK038,BR08,KTM Duke 390,2021,9,2021-09-01,8346,Q3,True,False
BK038,BR08,KTM Duke 390,2021,10,2021-10-01,8994,Q4,True,False
BK038,BR08,KTM Duke 390,2021,11,2021-11-01,8436,Q4,True,False
BK038,BR08,KTM Duke 390,2021,12,2021-12-01,7330,Q4,False,False
BK038,BR08,KTM Duke 390,2022,1,2022-01-01,7797,Q1,False,False
BK038,BR08,KTM Duke 390,2022,2,2022-02-01,7309,Q1,False,False
BK038,BR08,KTM Duke 390,2022,3,2022-03-01,6494,Q1,False,False
BK038,BR08,KTM Duke 390,2022,4,2022-04-01,7540,Q2,False,False
BK038,BR08,KTM Duke 390,2022,5,2022-05-01,7629,Q2,False,False
BK038,BR08,KTM Duke 390,2022,6,2022-06-01,7617,Q2,False,False
BK038,BR08,KTM Duke 390,2022,7,2022-07-01,7928,Q3,False,False
BK038,BR08,KTM Duke 390,2022,8,2022-08-01,7066,Q3,False,False
BK038,BR08,KTM Duke 390,2022,9,2022-09-01,9650,Q3,True,False
BK038,BR08,KTM Duke 390,2022,10,2022-10-01,9889,Q4,True,False
BK038,BR08,KTM Duke 390,2022,11,2022-11-01,8503,Q4,True,False
BK038,BR08,KTM Duke 390,2022,12,2022-12-01,7586,Q4,False,False
BK038,BR08,KTM Duke 390,2023,1,2023-01-01,7538,Q1,False,False
BK038,BR08,KTM Duke 390,2023,2,2023-02-01,7701,Q1,False,False
BK038,BR08,KTM Duke 390,2023,3,2023-03-01,7867,Q1,False,False
BK038,BR08,KTM Duke 390,2023,4,2023-04-01,7544,Q2,False,False
BK038,BR08,KTM Duke 390,2023,5,2023-05-01,7472,Q2,False,False
BK038,BR08,KTM Duke 390,2023,6,2023-06-01,7746,Q2,False,False
BK038,BR08,KTM Duke 390,2023,7,2023-07-01,7312,Q3,False,False
BK038,BR08,KTM Duke 390,2023,8,2023-08-01,7313,Q3,False,False
BK038,BR08,KTM Duke 390,2023,9,2023-09-01,9995,Q3,True,False
BK038,BR08,KTM Duke 390,2023,10,2023-10-01,9111,Q4,True,False
BK038,BR08,KTM Duke 390,2023,11,2023-11-01,9988,Q4,True,False
BK038,BR08,KTM Duke 390,2023,12,2023-12-01,7912,Q4,False,False
BK039,BR08,KTM RC 390,2019,1,2019-01-01,2284,Q1,False,False
BK039,BR08,KTM RC 390,2019,2,2019-02-01,2415,Q1,False,False
BK039,BR08,KTM RC 390,2019,3,2019-03-01,2649,Q1,False,False
BK039,BR08,KTM RC 390,2019,4,2019-04-01,2377,Q2,False,False
BK039,BR08,KTM RC 390,2019,5,2019-05-01,2441,Q2,False,False
BK039,BR08,KTM RC 390,2019,6,2019-06-01,2557,Q2,False,False
BK039,BR08,KTM RC 390,2019,7,2019-07-01,2597,Q3,False,False
BK039,BR08,KTM RC 390,2019,8,2019-08-01,2468,Q3,False,False
BK039,BR08,KTM RC 390,2019,9,2019-09-01,3031,Q3,True,False
BK039,BR08,KTM RC 390,2019,10,2019-10-01,3347,Q4,True,False
BK039,BR08,KTM RC 390,2019,11,2019-11-01,3396,Q4,True,False
BK039,BR08,KTM RC 390,2019,12,2019-12-01,2622,Q4,False,False
BK039,BR08,KTM RC 390,2020,1,2020-01-01,2611,Q1,False,False
BK039,BR08,KTM RC 390,2020,2,2020-02-01,2494,Q1,False,False
BK039,BR08,KTM RC 390,2020,3,2020-03-01,996,Q1,False,True
BK039,BR08,KTM RC 390,2020,4,2020-04-01,80,Q2,False,True
BK039,BR08,KTM RC 390,2020,5,2020-05-01,398,Q2,False,True
BK039,BR08,KTM RC 390,2020,6,2020-06-01,1808,Q2,False,True
BK039,BR08,KTM RC 390,2020,7,2020-07-01,2684,Q3,False,False
BK039,BR08,KTM RC 390,2020,8,2020-08-01,2404,Q3,False,False
BK039,BR08,KTM RC 390,2020,9,2020-09-01,3420,Q3,True,False
BK039,BR08,KTM RC 390,2020,10,2020-10-01,3087,Q4,True,False
BK039,BR08,KTM RC 390,2020,11,2020-11-01,3187,Q4,True,False
BK039,BR08,KTM RC 390,2020,12,2020-12-01,2632,Q4,False,False
BK039,BR08,KTM RC 390,2021,1,2021-01-01,2969,Q1,False,False
BK039,BR08,KTM RC 390,2021,2,2021-02-01,3119,Q1,False,False
BK039,BR08,KTM RC 390,2021,3,2021-03-01,2781,Q1,False,False
BK039,BR08,KTM RC 390,2021,4,2021-04-01,749,Q2,False,True
BK039,BR08,KTM RC 390,2021,5,2021-05-01,970,Q2,False,True
BK039,BR08,KTM RC 390,2021,6,2021-06-01,2819,Q2,False,False
BK039,BR08,KTM RC 390,2021,7,2021-07-01,2656,Q3,False,False
BK039,BR08,KTM RC 390,2021,8,2021-08-01,2942,Q3,False,False
BK039,BR08,KTM RC 390,2021,9,2021-09-01,3413,Q3,True,False
BK039,BR08,KTM RC 390,2021,10,2021-10-01,3458,Q4,True,False
BK039,BR08,KTM RC 390,2021,11,2021-11-01,3487,Q4,True,False
BK039,BR08,KTM RC 390,2021,12,2021-12-01,2756,Q4,False,False
BK039,BR08,KTM RC 390,2022,1,2022-01-01,2917,Q1,False,False
BK039,BR08,KTM RC 390,2022,2,2022-02-01,2713,Q1,False,False
BK039,BR08,KTM RC 390,2022,3,2022-03-01,2721,Q1,False,False
BK039,BR08,KTM RC 390,2022,4,2022-04-01,2645,Q2,False,False
BK039,BR08,KTM RC 390,2022,5,2022-05-01,2861,Q2,False,False
BK039,BR08,KTM RC 390,2022,6,2022-06-01,2909,Q2,False,False
BK039,BR08,KTM RC 390,2022,7,2022-07-01,2864,Q3,False,False
BK039,BR08,KTM RC 390,2022,8,2022-08-01,3034,Q3,False,False
BK039,BR08,KTM RC 390,2022,9,2022-09-01,3499,Q3,True,False
BK039,BR08,KTM RC 390,2022,10,2022-10-01,3617,Q4,True,False
BK039,BR08,KTM RC 390,2022,11,2022-11-01,3308,Q4,True,False
BK039,BR08,KTM RC 390,2022,12,2022-12-01,2745,Q4,False,False
BK039,BR08,KTM RC 390,2023,1,2023-01-01,3000,Q1,False,False
BK039,BR08,KTM RC 390,2023,2,2023-02-01,3023,Q1,False,False
BK039,BR08,KTM RC 390,2023,3,2023-03-01,2857,Q1,False,False
BK039,BR08,KTM RC 390,2023,4,2023-04-01,2889,Q2,False,False
BK039,BR08,KTM RC 390,2023,5,2023-05-01,2679,Q2,False,False
BK039,BR08,KTM RC 390,2023,6,2023-06-01,2848,Q2,False,False
BK039,BR08,KTM RC 390,2023,7,2023-07-01,3029,Q3,False,False
BK039,BR08,KTM RC 390,2023,8,2023-08-01,2983,Q3,False,False
BK039,BR08,KTM RC 390,2023,9,2023-09-01,3715,Q3,True,False
BK039,BR08,KTM RC 390,2023,10,2023-10-01,3634,Q4,True,False
BK039,BR08,KTM RC 390,2023,11,2023-11-01,3626,Q4,True,False
BK039,BR08,KTM RC 390,2023,12,2023-12-01,2804,Q4,False,False
BK040,BR08,KTM Adventure 390,2019,1,2019-01-01,3449,Q1,False,False
BK040,BR08,KTM Adventure 390,2019,2,2019-02-01,3403,Q1,False,False
BK040,BR08,KTM Adventure 390,2019,3,2019-03-01,3415,Q1,False,False
BK040,BR08,KTM Adventure 390,2019,4,2019-04-01,3245,Q2,False,False
BK040,BR08,KTM Adventure 390,2019,5,2019-05-01,2974,Q2,False,False
BK040,BR08,KTM Adventure 390,2019,6,2019-06-01,3516,Q2,False,False
BK040,BR08,KTM Adventure 390,2019,7,2019-07-01,3253,Q3,False,False
BK040,BR08,KTM Adventure 390,2019,8,2019-08-01,3189,Q3,False,False
BK040,BR08,KTM Adventure 390,2019,9,2019-09-01,4311,Q3,True,False
BK040,BR08,KTM Adventure 390,2019,10,2019-10-01,4084,Q4,True,False
BK040,BR08,KTM Adventure 390,2019,11,2019-11-01,4387,Q4,True,False
BK040,BR08,KTM Adventure 390,2019,12,2019-12-01,3436,Q4,False,False
BK040,BR08,KTM Adventure 390,2020,1,2020-01-01,3585,Q1,False,False
BK040,BR08,KTM Adventure 390,2020,2,2020-02-01,3229,Q1,False,False
BK040,BR08,KTM Adventure 390,2020,3,2020-03-01,1470,Q1,False,True
BK040,BR08,KTM Adventure 390,2020,4,2020-04-01,105,Q2,False,True
BK040,BR08,KTM Adventure 390,2020,5,2020-05-01,510,Q2,False,True
BK040,BR08,KTM Adventure 390,2020,6,2020-06-01,2269,Q2,False,True
BK040,BR08,KTM Adventure 390,2020,7,2020-07-01,3158,Q3,False,False
BK040,BR08,KTM Adventure 390,2020,8,2020-08-01,3537,Q3,False,False
BK040,BR08,KTM Adventure 390,2020,9,2020-09-01,4110,Q3,True,False
BK040,BR08,KTM Adventure 390,2020,10,2020-10-01,4040,Q4,True,False
BK040,BR08,KTM Adventure 390,2020,11,2020-11-01,4003,Q4,True,False
BK040,BR08,KTM Adventure 390,2020,12,2020-12-01,3659,Q4,False,False
BK040,BR08,KTM Adventure 390,2021,1,2021-01-01,3486,Q1,False,False
BK040,BR08,KTM Adventure 390,2021,2,2021-02-01,3876,Q1,False,False
BK040,BR08,KTM Adventure 390,2021,3,2021-03-01,3503,Q1,False,False
BK040,BR08,KTM Adventure 390,2021,4,2021-04-01,921,Q2,False,True
BK040,BR08,KTM Adventure 390,2021,5,2021-05-01,1189,Q2,False,True
BK040,BR08,KTM Adventure 390,2021,6,2021-06-01,3822,Q2,False,False
BK040,BR08,KTM Adventure 390,2021,7,2021-07-01,3571,Q3,False,False
BK040,BR08,KTM Adventure 390,2021,8,2021-08-01,3501,Q3,False,False
BK040,BR08,KTM Adventure 390,2021,9,2021-09-01,4536,Q3,True,False
BK040,BR08,KTM Adventure 390,2021,10,2021-10-01,4612,Q4,True,False
BK040,BR08,KTM Adventure 390,2021,11,2021-11-01,4751,Q4,True,False
BK040,BR08,KTM Adventure 390,2021,12,2021-12-01,3860,Q4,False,False
BK040,BR08,KTM Adventure 390,2022,1,2022-01-01,3666,Q1,False,False
BK040,BR08,KTM Adventure 390,2022,2,2022-02-01,3485,Q1,False,False
BK040,BR08,KTM Adventure 390,2022,3,2022-03-01,3656,Q1,False,False
BK040,BR08,KTM Adventure 390,2022,4,2022-04-01,3781,Q2,False,False
BK040,BR08,KTM Adventure 390,2022,5,2022-05-01,3553,Q2,False,False
BK040,BR08,KTM Adventure 390,2022,6,2022-06-01,3554,Q2,False,False
BK040,BR08,KTM Adventure 390,2022,7,2022-07-01,3797,Q3,False,False
BK040,BR08,KTM Adventure 390,2022,8,2022-08-01,3724,Q3,False,False
BK040,BR08,KTM Adventure 390,2022,9,2022-09-01,4674,Q3,True,False
BK040,BR08,KTM Adventure 390,2022,10,2022-10-01,4489,Q4,True,False
BK040,BR08,KTM Adventure 390,2022,11,2022-11-01,4612,Q4,True,False
BK040,BR08,KTM Adventure 390,2022,12,2022-12-01,3560,Q4,False,False
BK040,BR08,KTM Adventure 390,2023,1,2023-01-01,4038,Q1,False,False
BK040,BR08,KTM Adventure 390,2023,2,2023-02-01,4066,Q1,False,False
BK040,BR08,KTM Adventure 390,2023,3,2023-03-01,3509,Q1,False,False
BK040,BR08,KTM Adventure 390,2023,4,2023-04-01,3686,Q2,False,False
BK040,BR08,KTM Adventure 390,2023,5,2023-05-01,3577,Q2,False,False
BK040,BR08,KTM Adventure 390,2023,6,2023-06-01,3740,Q2,False,False
BK040,BR08,KTM Adventure 390,2023,7,2023-07-01,3850,Q3,False,False
BK040,BR08,KTM Adventure 390,2023,8,2023-08-01,3586,Q3,False,False
BK040,BR08,KTM Adventure 390,2023,9,2023-09-01,4610,Q3,True,False
