bike_id,brand_id,name,year,month,month_date,units_sold
BK032,BR05,Yamaha FZS FI V3,2023,3,2023-03,36764
BK032,BR05,Yamaha FZS FI V3,2023,4,2023-04,37607
BK032,BR05,Yamaha FZS FI V3,2023,5,2023-05,34912
BK032,BR05,Yamaha FZS FI V3,2023,6,2023-06,34680
BK032,BR05,Yamaha FZS FI V3,2023,7,2023-07,30786
BK032,BR05,Yamaha FZS FI V3,2023,8,2023-08,32915
BK032,BR05,Yamaha FZS FI V3,2023,9,2023-09,40625
BK032,BR05,Yamaha FZS FI V3,2023,10,2023-10,40978
BK032,BR05,Yamaha FZS FI V3,2023,11,2023-11,41936
BK032,BR05,Yamaha FZS FI V3,2023,12,2023-12,33034
BK033,BR05,Yamaha MT-15,2019,1,2019-01,13515
BK033,BR05,Yamaha MT-15,2019,2,2019-02,15560
BK033,BR05,Yamaha MT-15,2019,3,2019-03,14195
BK033,BR05,Yamaha MT-15,2019,4,2019-04,15179
BK033,BR05,Yamaha MT-15,2019,5,2019-05,16555
BK033,BR05,Yamaha MT-15,2019,6,2019-06,14310
BK033,BR05,Yamaha MT-15,2019,7,2019-07,13102
BK033,BR05,Yamaha MT-15,2019,8,2019-08,14785
BK033,BR05,Yamaha MT-15,2019,9,2019-09,19782
BK033,BR05,Yamaha MT-15,2019,10,2019-10,20585
BK033,BR05,Yamaha MT-15,2019,11,2019-11,17597
BK033,BR05,Yamaha MT-15,2019,12,2019-12,15372
BK033,BR05,Yamaha MT-15,2020,1,2020-01,15237
BK033,BR05,Yamaha MT-15,2020,2,2020-02,15517
BK033,BR05,Yamaha MT-15,2020,3,2020-03,7065
BK033,BR05,Yamaha MT-15,2020,4,2020-04,432
BK033,BR05,Yamaha MT-15,2020,5,2020-05,2369
BK033,BR05,Yamaha MT-15,2020,6,2020-06,10377
BK033,BR05,Yamaha MT-15,2020,7,2020-07,16446
BK033,BR05,Yamaha MT-15,2020,8,2020-08,15676
BK033,BR05,Yamaha MT-15,2020,9,2020-09,19800
BK033,BR05,Yamaha MT-15,2020,10,2020-10,19118
BK033,BR05,Yamaha MT-15,2020,11,2020-11,19762
BK033,BR05,Yamaha MT-15,2020,12,2020-12,15332
BK033,BR05,Yamaha MT-15,2021,1,2021-01,16703
BK033,BR05,Yamaha MT-15,2021,2,2021-02,15900
BK033,BR05,Yamaha MT-15,2021,3,2021-03,16505
BK033,BR05,Yamaha MT-15,2021,4,2021-04,4529
BK033,BR05,Yamaha MT-15,2021,5,2021-05,5989
BK033,BR05,Yamaha MT-15,2021,6,2021-06,16158
BK033,BR05,Yamaha MT-15,2021,7,2021-07,14763
BK033,BR05,Yamaha MT-15,2021,8,2021-08,17222
BK033,BR05,Yamaha MT-15,2021,9,2021-09,19332
BK033,BR05,Yamaha MT-15,2021,10,2021-10,19588
BK033,BR05,Yamaha MT-15,2021,11,2021-11,19646
BK033,BR05,Yamaha MT-15,2021,12,2021-12,17313
BK033,BR05,Yamaha MT-15,2022,1,2022-01,15006
BK033,BR05,Yamaha MT-15,2022,2,2022-02,19435
BK033,BR05,Yamaha MT-15,2022,3,2022-03,17687
BK033,BR05,Yamaha MT-15,2022,4,2022-04,16987
BK033,BR05,Yamaha MT-15,2022,5,2022-05,16753
BK033,BR05,Yamaha MT-15,2022,6,2022-06,17039
BK033,BR05,Yamaha MT-15,2022,7,2022-07,17237
BK033,BR05,Yamaha MT-15,2022,8,2022-08,17341
BK033,BR05,Yamaha MT-15,2022,9,2022-09,21583
BK033,BR05,Yamaha MT-15,2022,10,2022-10,21094
BK033,BR05,Yamaha MT-15,2022,11,2022-11,20792
BK033,BR05,Yamaha MT-15,2022,12,2022-12,16672
BK033,BR05,Yamaha MT-15,2023,1,2023-01,17230
BK033,BR05,Yamaha MT-15,2023,2,2023-02,18386
BK033,BR05,Yamaha MT-15,2023,3,2023-03,17916
BK033,BR05,Yamaha MT-15,2023,4,2023-04,14841
BK033,BR05,Yamaha MT-15,2023,5,2023-05,17970
BK033,BR05,Yamaha MT-15,2023,6,2023-06,17569
BK033,BR05,Yamaha MT-15,2023,7,2023-07,17383
BK033,BR05,Yamaha MT-15,2023,8,2023-08,17061
BK033,BR05,Yamaha MT-15,2023,9,2023-09,22972
BK033,BR05,Yamaha MT-15,2023,10,2023-10,22780
BK033,BR05,Yamaha MT-15,2023,11,2023-11,20909
BK033,BR05,Yamaha MT-15,2023,12,2023-12,17754
BK034,BR05,Yamaha R15 V4,2019,1,2019-01,17442
BK034,BR05,Yamaha R15 V4,2019,2,2019-02,17068
BK034,BR05,Yamaha R15 V4,2019,3,2019-03,17758
BK034,BR05,Yamaha R15 V4,2019,4,2019-04,19123
BK034,BR05,Yamaha R15 V4,2019,5,2019-05,19207
BK034,BR05,Yamaha R15 V4,2019,6,2019-06,18803
BK034,BR05,Yamaha R15 V4,2019,7,2019-07,18998
BK034,BR05,Yamaha R15 V4,2019,8,2019-08,18806
BK034,BR05,Yamaha R15 V4,2019,9,2019-09,22181
BK034,BR05,Yamaha R15 V4,2019,10,2019-10,23411
BK034,BR05,Yamaha R15 V4,2019,11,2019-11,23833
BK034,BR05,Yamaha R15 V4,2019,12,2019-12,19024
BK034,BR05,Yamaha R15 V4,2020,1,2020-01,20200
BK034,BR05,Yamaha R15 V4,2020,2,2020-02,19741
BK034,BR05,Yamaha R15 V4,2020,3,2020-03,7760
BK034,BR05,Yamaha R15 V4,2020,4,2020-04,602
BK034,BR05,Yamaha R15 V4,2020,5,2020-05,2856
BK034,BR05,Yamaha R15 V4,2020,6,2020-06,11846
BK034,BR05,Yamaha R15 V4,2020,7,2020-07,18911
BK034,BR05,Yamaha R15 V4,2020,8,2020-08,18356
BK034,BR05,Yamaha R15 V4,2020,9,2020-09,23028
BK034,BR05,Yamaha R15 V4,2020,10,2020-10,23661
BK034,BR05,Yamaha R15 V4,2020,11,2020-11,22889
BK034,BR05,Yamaha R15 V4,2020,12,2020-12,18773
BK034,BR05,Yamaha R15 V4,2021,1,2021-01,17925
BK034,BR05,Yamaha R15 V4,2021,2,2021-02,20011
BK034,BR05,Yamaha R15 V4,2021,3,2021-03,19801
BK034,BR05,Yamaha R15 V4,2021,4,2021-04,5317
BK034,BR05,Yamaha R15 V4,2021,5,2021-05,7158
BK034,BR05,Yamaha R15 V4,2021,6,2021-06,20728
BK034,BR05,Yamaha R15 V4,2021,7,2021-07,18208
BK034,BR05,Yamaha R15 V4,2021,8,2021-08,19044
BK034,BR05,Yamaha R15 V4,2021,9,2021-09,23798
BK034,BR05,Yamaha R15 V4,2021,10,2021-10,23586
BK034,BR05,Yamaha R15 V4,2021,11,2021-11,25776
BK034,BR05,Yamaha R15 V4,2021,12,2021-12,19608
BK034,BR05,Yamaha R15 V4,2022,1,2022-01,20261
BK034,BR05,Yamaha R15 V4,2022,2,2022-02,18476
BK034,BR05,Yamaha R15 V4,2022,3,2022-03,21185
BK034,BR05,Yamaha R15 V4,2022,4,2022-04,19261
BK034,BR05,Yamaha R15 V4,2022,5,2022-05,20594
BK034,BR05,Yamaha R15 V4,2022,6,2022-06,20818
BK034,BR05,Yamaha R15 V4,2022,7,2022-07,21930
BK034,BR05,Yamaha R15 V4,2022,8,2022-08,19189
BK034,BR05,Yamaha R15 V4,2022,9,2022-09,21791
BK034,BR05,Yamaha R15 V4,2022,10,2022-10,25902
BK034,BR05,Yamaha R15 V4,2022,11,2022-11,27977
BK034,BR05,Yamaha R15 V4,2022,12,2022-12,21805
BK034,BR05,Yamaha R15 V4,2023,1,2023-01,21489
BK034,BR05,Yamaha R15 V4,2023,2,2023-02,20743
BK034,BR05,Yamaha R15 V4,2023,3,2023-03,22124
BK034,BR05,Yamaha R15 V4,2023,4,2023-04,20231
BK034,BR05,Yamaha R15 V4,2023,5,2023-05,21773
BK034,BR05,Yamaha R15 V4,2023,6,2023-06,21804
BK034,BR05,Yamaha R15 V4,2023,7,2023-07,22394
BK034,BR05,Yamaha R15 V4,2023,8,2023-08,24201
BK034,BR05,Yamaha R15 V4,2023,9,2023-09,27104
BK034,BR05,Yamaha R15 V4,2023,10,2023-10,25906
BK034,BR05,Yamaha R15 V4,2023,11,2023-11,26549
BK034,BR05,Yamaha R15 V4,2023,12,2023-12,19385
BK035,BR05,Yamaha FZ 25,2019,1,2019-01,9652
BK035,BR05,Yamaha FZ 25,2019,2,2019-02,9795
BK035,BR05,Yamaha FZ 25,2019,3,2019-03,9737
BK035,BR05,Yamaha FZ 25,2019,4,2019-04,10076
BK035,BR05,Yamaha FZ 25,2019,5,2019-05,9588
BK035,BR05,Yamaha FZ 25,2019,6,2019-06,10560
BK035,BR05,Yamaha FZ 25,2019,7,2019-07,10000
BK035,BR05,Yamaha FZ 25,2019,8,2019-08,9995
BK035,BR05,Yamaha FZ 25,2019,9,2019-09,12295
BK035,BR05,Yamaha FZ 25,2019,10,2019-10,12596
BK035,BR05,Yamaha FZ 25,2019,11,2019-11,13015
BK035,BR05,Yamaha FZ 25,2019,12,2019-12,9566
BK035,BR05,Yamaha FZ 25,2020,1,2020-01,10057
BK035,BR05,Yamaha FZ 25,2020,2,2020-02,10242
BK035,BR05,Yamaha FZ 25,2020,3,2020-03,3880
BK035,BR05,Yamaha FZ 25,2020,4,2020-04,299
BK035,BR05,Yamaha FZ 25,2020,5,2020-05,1522
BK035,BR05,Yamaha FZ 25,2020,6,2020-06,7055
BK035,BR05,Yamaha FZ 25,2020,7,2020-07,10536
BK035,BR05,Yamaha FZ 25,2020,8,2020-08,10500
BK035,BR05,Yamaha FZ 25,2020,9,2020-09,13553
BK035,BR05,Yamaha FZ 25,2020,10,2020-10,12910
BK035,BR05,Yamaha FZ 25,2020,11,2020-11,13253
BK035,BR05,Yamaha FZ 25,2020,12,2020-12,10346
BK035,BR05,Yamaha FZ 25,2021,1,2021-01,10943
BK035,BR05,Yamaha FZ 25,2021,2,2021-02,10485
BK035,BR05,Yamaha FZ 25,2021,3,2021-03,9483
BK035,BR05,Yamaha FZ 25,2021,4,2021-04,3003
BK035,BR05,Yamaha FZ 25,2021,5,2021-05,4048
BK035,BR05,Yamaha FZ 25,2021,6,2021-06,11300
BK035,BR05,Yamaha FZ 25,2021,7,2021-07,11321
BK035,BR05,Yamaha FZ 25,2021,8,2021-08,11467
BK035,BR05,Yamaha FZ 25,2021,9,2021-09,13559
BK035,BR05,Yamaha FZ 25,2021,10,2021-10,13633
BK035,BR05,Yamaha FZ 25,2021,11,2021-11,13083
BK035,BR05,Yamaha FZ 25,2021,12,2021-12,10629
BK035,BR05,Yamaha FZ 25,2022,1,2022-01,11544
BK035,BR05,Yamaha FZ 25,2022,2,2022-02,11874
BK035,BR05,Yamaha FZ 25,2022,3,2022-03,11121
BK035,BR05,Yamaha FZ 25,2022,4,2022-04,10947
BK035,BR05,Yamaha FZ 25,2022,5,2022-05,11200
BK035,BR05,Yamaha FZ 25,2022,6,2022-06,11536
BK035,BR05,Yamaha FZ 25,2022,7,2022-07,10391
BK035,BR05,Yamaha FZ 25,2022,8,2022-08,9914
BK035,BR05,Yamaha FZ 25,2022,9,2022-09,13614
BK035,BR05,Yamaha FZ 25,2022,10,2022-10,13145
BK035,BR05,Yamaha FZ 25,2022,11,2022-11,13644
BK035,BR05,Yamaha FZ 25,2022,12,2022-12,11117
BK035,BR05,Yamaha FZ 25,2023,1,2023-01,11337
BK035,BR05,Yamaha FZ 25,2023,2,2023-02,12442
BK035,BR05,Yamaha FZ 25,2023,3,2023-03,11789
BK035,BR05,Yamaha FZ 25,2023,4,2023-04,11774
BK035,BR05,Yamaha FZ 25,2023,5,2023-05,11960
BK035,BR05,Yamaha FZ 25,2023,6,2023-06,10939
BK035,BR05,Yamaha FZ 25,2023,7,2023-07,12202
BK035,BR05,Yamaha FZ 25,2023,8,2023-08,11556
BK035,BR05,Yamaha FZ 25,2023,9,2023-09,14986
BK035,BR05,Yamaha FZ 25,2023,10,2023-10,13722
BK035,BR05,Yamaha FZ 25,2023,11,2023-11,13373
BK035,BR05,Yamaha FZ 25,2023,12,2023-12,12074
BK036,BR05,Yamaha Fascino 125,2019,1,2019-01,23772
BK036,BR05,Yamaha Fascino 125,2019,2,2019-02,22280
BK036,BR05,Yamaha Fascino 125,2019,3,2019-03,22318
BK036,BR05,Yamaha Fascino 125,2019,4,2019-04,24646
BK036,BR05,Yamaha Fascino 125,2019,5,2019-05,21945
BK036,BR05,Yamaha Fascino 125,2019,6,2019-06,25249
BK036,BR05,Yamaha Fascino 125,2019,7,2019-07,22282
BK036,BR05,Yamaha Fascino 125,2019,8,2019-08,24078
BK036,BR05,Yamaha Fascino 125,2019,9,2019-09,28687
BK036,BR05,Yamaha Fascino 125,2019,10,2019-10,30046
BK036,BR05,Yamaha Fascino 125,2019,11,2019-11,28373
BK036,BR05,Yamaha Fascino 125,2019,12,2019-12,23143
BK036,BR05,Yamaha Fascino 125,2020,1,2020-01,24316
BK036,BR05,Yamaha Fascino 125,2020,2,2020-02,23050
BK036,BR05,Yamaha Fascino 125,2020,3,2020-03,10066
BK036,BR05,Yamaha Fascino 125,2020,4,2020-04,709
BK036,BR05,Yamaha Fascino 125,2020,5,2020-05,3598
BK036,BR05,Yamaha Fascino 125,2020,6,2020-06,14989
BK036,BR05,Yamaha Fascino 125,2020,7,2020-07,21157
BK036,BR05,Yamaha Fascino 125,2020,8,2020-08,24034
BK036,BR05,Yamaha Fascino 125,2020,9,2020-09,33992
BK036,BR05,Yamaha Fascino 125,2020,10,2020-10,31523
BK036,BR05,Yamaha Fascino 125,2020,11,2020-11,30304
BK036,BR05,Yamaha Fascino 125,2020,12,2020-12,23947
BK036,BR05,Yamaha Fascino 125,2021,1,2021-01,25228
BK036,BR05,Yamaha Fascino 125,2021,2,2021-02,25889
BK036,BR05,Yamaha Fascino 125,2021,3,2021-03,23712
BK036,BR05,Yamaha Fascino 125,2021,4,2021-04,7449
BK036,BR05,Yamaha Fascino 125,2021,5,2021-05,9135
BK036,BR05,Yamaha Fascino 125,2021,6,2021-06,26104
BK036,BR05,Yamaha Fascino 125,2021,7,2021-07,25752
BK036,BR05,Yamaha Fascino 125,2021,8,2021-08,25224
BK036,BR05,Yamaha Fascino 125,2021,9,2021-09,32559
BK036,BR05,Yamaha Fascino 125,2021,10,2021-10,32432
BK036,BR05,Yamaha Fascino 125,2021,11,2021-11,30942
BK036,BR05,Yamaha Fascino 125,2021,12,2021-12,24477
BK036,BR05,Yamaha Fascino 125,2022,1,2022-01,26266
BK036,BR05,Yamaha Fascino 125,2022,2,2022-02,28157
BK036,BR05,Yamaha Fascino 125,2022,3,2022-03,24514
BK036,BR05,Yamaha Fascino 125,2022,4,2022-04,24215
BK036,BR05,Yamaha Fascino 125,2022,5,2022-05,26348
BK036,BR05,Yamaha Fascino 125,2022,6,2022-06,26199
BK036,BR05,Yamaha Fascino 125,2022,7,2022-07,26359
BK036,BR05,Yamaha Fascino 125,2022,8,2022-08,26452
BK036,BR05,Yamaha Fascino 125,2022,9,2022-09,32302
BK036,BR05,Yamaha Fascino 125,2022,10,2022-10,35100
BK036,BR05,Yamaha Fascino 125,2022,11,2022-11,30051
BK036,BR05,Yamaha Fascino 125,2022,12,2022-12,25050
BK036,BR05,Yamaha Fascino 125,2023,1,2023-01,26926
BK036,BR05,Yamaha Fascino 125,2023,2,2023-02,24842
BK036,BR05,Yamaha Fascino 125,2023,3,2023-03,26828
BK036,BR05,Yamaha Fascino 125,2023,4,2023-04,29315
BK036,BR05,Yamaha Fascino 125,2023,5,2023-05,27094
BK036,BR05,Yamaha Fascino 125,2023,6,2023-06,27378
BK036,BR05,Yamaha Fascino 125,2023,7,2023-07,25361
BK036,BR05,Yamaha Fascino 125,2023,8,2023-08,26232
BK036,BR05,Yamaha Fascino 125,2023,9,2023-09,33198
BK036,BR05,Yamaha Fascino 125,2023,10,2023-10,33295
BK036,BR05,Yamaha Fascino 125,2023,11,2023-11,36001
BK036,BR05,Yamaha Fascino 125,2023,12,2023-12,27821
BK037,BR08,KTM Duke 200,2019,1,2019-01,9444
BK037,BR08,KTM Duke 200,2019,2,2019-02,10123
BK037,BR08,KTM Duke 200,2019,3,2019-03,10249
BK037,BR08,KTM Duke 200,2019,4,2019-04,10570
BK037,BR08,KTM Duke 200,2019,5,2019-05,10790
BK037,BR08,KTM Duke 200,2019,6,2019-06,9492
BK037,BR08,KTM Duke 200,2019,7,2019-07,9594
BK037,BR08,KTM Duke 200,2019,8,2019-08,9371
BK037,BR08,KTM Duke 200,2019,9,2019-09,12353
BK037,BR08,KTM Duke 200,2019,10,2019-10,12791
BK037,BR08,KTM Duke 200,2019,11,2019-11,13117
BK037,BR08,KTM Duke 200,2019,12,2019-12,9962
BK037,BR08,KTM Duke 200,2020,1,2020-01,10233
BK037,BR08,KTM Duke 200,2020,2,2020-02,10478
BK037,BR08,KTM Duke 200,2020,3,2020-03,3986
BK037,BR08,KTM Duke 200,2020,4,2020-04,344
BK037,BR08,KTM Duke 200,2020,5,2020-05,1434
BK037,BR08,KTM Duke 200,2020,6,2020-06,6822
BK037,BR08,KTM Duke 200,2020,7,2020-07,11452
BK037,BR08,KTM Duke 200,2020,8,2020-08,10403
BK037,BR08,KTM Duke 200,2020,9,2020-09,12876
BK037,BR08,KTM Duke 200,2020,10,2020-10,12767
BK037,BR08,KTM Duke 200,2020,11,2020-11,12882
BK037,BR08,KTM Duke 200,2020,12,2020-12,11113
BK037,BR08,KTM Duke 200,2021,1,2021-01,9605
BK037,BR08,KTM Duke 200,2021,2,2021-02,11628
BK037,BR08,KTM Duke 200,2021,3,2021-03,10031
BK037,BR08,KTM Duke 200,2021,4,2021-04,2983
BK037,BR08,KTM Duke 200,2021,5,2021-05,3698
BK037,BR08,KTM Duke 200,2021,6,2021-06,11117
BK037,BR08,KTM Duke 200,2021,7,2021-07,9937
BK037,BR08,KTM Duke 200,2021,8,2021-08,11049
BK037,BR08,KTM Duke 200,2021,9,2021-09,14866
BK037,BR08,KTM Duke 200,2021,10,2021-10,12579
BK037,BR08,KTM Duke 200,2021,11,2021-11,13628
BK037,BR08,KTM Duke 200,2021,12,2021-12,10442
BK037,BR08,KTM Duke 200,2022,1,2022-01,11438
BK037,BR08,KTM Duke 200,2022,2,2022-02,11210
BK037,BR08,KTM Duke 200,2022,3,2022-03,10840
BK037,BR08,KTM Duke 200,2022,4,2022-04,11473
BK037,BR08,KTM Duke 200,2022,5,2022-05,12210
BK037,BR08,KTM Duke 200,2022,6,2022-06,11093
BK037,BR08,KTM Duke 200,2022,7,2022-07,11603
BK037,BR08,KTM Duke 200,2022,8,2022-08,10475
BK037,BR08,KTM Duke 200,2022,9,2022-09,13330
BK037,BR08,KTM Duke 200,2022,10,2022-10,14330
BK037,BR08,KTM Duke 200,2022,11,2022-11,15038
BK037,BR08,KTM Duke 200,2022,12,2022-12,11399
BK037,BR08,KTM Duke 200,2023,1,2023-01,11418
BK037,BR08,KTM Duke 200,2023,2,2023-02,11599
BK037,BR08,KTM Duke 200,2023,3,2023-03,10874
BK037,BR08,KTM Duke 200,2023,4,2023-04,11950
BK037,BR08,KTM Duke 200,2023,5,2023-05,12111
BK037,BR08,KTM Duke 200,2023,6,2023-06,11337
BK037,BR08,KTM Duke 200,2023,7,2023-07,11327
BK037,BR08,KTM Duke 200,2023,8,2023-08,11754
BK037,BR08,KTM Duke 200,2023,9,2023-09,14183
BK037,BR08,KTM Duke 200,2023,10,2023-10,14452
BK037,BR08,KTM Duke 200,2023,11,2023-11,16022
BK037,BR08,KTM Duke 200,2023,12,2023-12,11456
BK038,BR08,KTM Duke 390,2019,1,2019-01,6547
BK038,BR08,KTM Duke 390,2019,2,2019-02,6450
BK038,BR08,KTM Duke 390,2019,3,2019-03,6914
BK038,BR08,KTM Duke 390,2019,4,2019-04,6606
BK038,BR08,KTM Duke 390,2019,5,2019-05,6450
BK038,BR08,KTM Duke 390,2019,6,2019-06,7107
BK038,BR08,KTM Duke 390,2019,7,2019-07,7139
BK038,BR08,KTM Duke 390,2019,8,2019-08,6466
BK038,BR08,KTM Duke 390,2019,9,2019-09,7555
BK038,BR08,KTM Duke 390,2019,10,2019-10,8753
BK038,BR08,KTM Duke 390,2019,11,2019-11,8048
BK038,BR08,KTM Duke 390,2019,12,2019-12,6930
BK038,BR08,KTM Duke 390,2020,1,2020-01,6250
BK038,BR08,KTM Duke 390,2020,2,2020-02,7242
BK038,BR08,KTM Duke 390,2020,3,2020-03,2605
BK038,BR08,KTM Duke 390,2020,4,2020-04,215
BK038,BR08,KTM Duke 390,2020,5,2020-05,1040
BK038,BR08,KTM Duke 390,2020,6,2020-06,4291
BK038,BR08,KTM Duke 390,2020,7,2020-07,6792
BK038,BR08,KTM Duke 390,2020,8,2020-08,7171
BK038,BR08,KTM Duke 390,2020,9,2020-09,8712
BK038,BR08,KTM Duke 390,2020,10,2020-10,8919
BK038,BR08,KTM Duke 390,2020,11,2020-11,9523
BK038,BR08,KTM Duke 390,2020,12,2020-12,6391
BK038,BR08,KTM Duke 390,2021,1,2021-01,7782
BK038,BR08,KTM Duke 390,2021,2,2021-02,7237
BK038,BR08,KTM Duke 390,2021,3,2021-03,6876
BK038,BR08,KTM Duke 390,2021,4,2021-04,1881
BK038,BR08,KTM Duke 390,2021,5,2021-05,2496
BK038,BR08,KTM Duke 390,2021,6,2021-06,7531
BK038,BR08,KTM Duke 390,2021,7,2021-07,7154
BK038,BR08,KTM Duke 390,2021,8,2021-08,7744
BK038,BR08,KTM Duke 390,2021,9,2021-09,8346
BK038,BR08,KTM Duke 390,2021,10,2021-10,8994
BK038,BR08,KTM Duke 390,2021,11,2021-11,8436
BK038,BR08,KTM Duke 390,2021,12,2021-12,7330
BK038,BR08,KTM Duke 390,2022,1,2022-01,7797
BK038,BR08,KTM Duke 390,2022,2,2022-02,7309
BK038,BR08,KTM Duke 390,2022,3,2022-03,6494
BK038,BR08,KTM Duke 390,2022,4,2022-04,7540
BK038,BR08,KTM Duke 390,2022,5,2022-05,7629
BK038,BR08,KTM Duke 390,2022,6,2022-06,7617
BK038,BR08,KTM Duke 390,2022,7,2022-07,7928
BK038,BR08,KTM Duke 390,2022,8,2022-08,7066
BK038,BR08,KTM Duke 390,2022,9,2022-09,9650
BK038,BR08,KTM Duke 390,2022,10,2022-10,9889
BK038,BR08,KTM Duke 390,2022,11,2022-11,8503
BK038,BR08,KTM Duke 390,2022,12,2022-12,7586
BK038,BR08,KTM Duke 390,2023,1,2023-01,7538
BK038,BR08,KTM Duke 390,2023,2,2023-02,7701
BK038,BR08,KTM Duke 390,2023,3,2023-03,7867
BK038,BR08,KTM Duke 390,2023,4,2023-04,7544
BK038,BR08,KTM Duke 390,2023,5,2023-05,7472
BK038,BR08,KTM Duke 390,2023,6,2023-06,7746
BK038,BR08,KTM Duke 390,2023,7,2023-07,7312
BK038,BR08,KTM Duke 390,2023,8,2023-08,7313
BK038,BR08,KTM Duke 390,2023,9,2023-09,9995
BK038,BR08,KTM Duke 390,2023,10,2023-10,9111
BK038,BR08,KTM Duke 390,2023,11,2023-11,9988
BK038,BR08,KTM Duke 390,2023,12,2023-12,7912
BK039,BR08,KTM RC 390,2019,1,2019-01,2284
BK039,BR08,KTM RC 390,2019,2,2019-02,2415
BK039,BR08,KTM RC 390,2019,3,2019-03,2649
BK039,BR08,KTM RC 390,2019,4,2019-04,2377
BK039,BR08,KTM RC 390,2019,5,2019-05,2441
BK039,BR08,KTM RC 390,2019,6,2019-06,2557
BK039,BR08,KTM RC 390,2019,7,2019-07,2597
BK039,BR08,KTM RC 390,2019,8,2019-08,2468
BK039,BR08,KTM RC 390,2019,9,2019-09,3031
BK039,BR08,KTM RC 390,2019,10,2019-10,3347
BK039,BR08,KTM RC 390,2019,11,2019-11,3396
BK039,BR08,KTM RC 390,2019,12,2019-12,2622
BK039,BR08,KTM RC 390,2020,1,2020-01,2611
BK039,BR08,KTM RC 390,2020,2,2020-02,2494
BK039,BR08,KTM RC 390,2020,3,2020-03,996
BK039,BR08,KTM RC 390,2020,4,2020-04,80
BK039,BR08,KTM RC 390,2020,5,2020-05,398
BK039,BR08,KTM RC 390,2020,6,2020-06,1808
BK039,BR08,KTM RC 390,2020,7,2020-07,2684
BK039,BR08,KTM RC 390,2020,8,2020-08,2404
BK039,BR08,KTM RC 390,2020,9,2020-09,3420
BK039,BR08,KTM RC 390,2020,10,2020-10,3087
BK039,BR08,KTM RC 390,2020,11,2020-11,3187
BK039,BR08,KTM RC 390,2020,12,2020-12,2632
BK039,BR08,KTM RC 390,2021,1,2021-01,2969
BK039,BR08,KTM RC 390,2021,2,2021-02,3119
BK039,BR08,KTM RC 390,2021,3,2021-03,2781
BK039,BR08,KTM RC 390,2021,4,2021-04,749
BK039,BR08,KTM RC 390,2021,5,2021-05,970
BK039,BR08,KTM RC 390,2021,6,2021-06,2819
BK039,BR08,KTM RC 390,2021,7,2021-07,2656
BK039,BR08,KTM RC 390,2021,8,2021-08,2942
BK039,BR08,KTM RC 390,2021,9,2021-09,3413
BK039,BR08,KTM RC 390,2021,10,2021-10,3458
BK039,BR08,KTM RC 390,2021,11,2021-11,3487
BK039,BR08,KTM RC 390,2021,12,2021-12,2756
BK039,BR08,KTM RC 390,2022,1,2022-01,2917
BK039,BR08,KTM RC 390,2022,2,2022-02,2713
BK039,BR08,KTM RC 390,2022,3,2022-03,2721
BK039,BR08,KTM RC 390,2022,4,2022-04,2645
BK039,BR08,KTM RC 390,2022,5,2022-05,2861
BK039,BR08,KTM RC 390,2022,6,2022-06,2909
BK039,BR08,KTM RC 390,2022,7,2022-07,2864
BK039,BR08,KTM RC 390,2022,8,2022-08,3034
BK039,BR08,KTM RC 390,2022,9,2022-09,3499
BK039,BR08,KTM RC 390,2022,10,2022-10,3617
BK039,BR08,KTM RC 390,2022,11,2022-11,3308
BK039,BR08,KTM RC 390,2022,12,2022-12,2745
BK039,BR08,KTM RC 390,2023,1,2023-01,3000
BK039,BR08,KTM RC 390,2023,2,2023-02,3023
BK039,BR08,KTM RC 390,2023,3,2023-03,2857
BK039,BR08,KTM RC 390,2023,4,2023-04,2889
BK039,BR08,KTM RC 390,2023,5,2023-05,2679
BK039,BR08,KTM RC 390,2023,6,2023-06,2848
BK039,BR08,KTM RC 390,2023,7,2023-07,3029
BK039,BR08,KTM RC 390,2023,8,2023-08,2983
BK039,BR08,KTM RC 390,2023,9,2023-09,3715
BK039,BR08,KTM RC 390,2023,10,2023-10,3634
BK039,BR08,KTM RC 390,2023,11,2023-11,3626
BK039,BR08,KTM RC 390,2023,12,2023-12,2804
BK040,BR08,KTM Adventure 390,2019,1,2019-01,3449
BK040,BR08,KTM Adventure 390,2019,2,2019-02,3403
BK040,BR08,KTM Adventure 390,2019,3,2019-03,3415
BK040,BR08,KTM Adventure 390,2019,4,2019-04,3245
BK040,BR08,KTM Adventure 390,2019,5,2019-05,2974
BK040,BR08,KTM Adventure 390,2019,6,2019-06,3516
BK040,BR08,KTM Adventure 390,2019,7,2019-07,3253
BK040,BR08,KTM Adventure 390,2019,8,2019-08,3189
BK040,BR08,KTM Adventure 390,2019,9,2019-09,4311
BK040,BR08,KTM Adventure 390,2019,10,2019-10,4084
BK040,BR08,KTM Adventure 390,2019,11,2019-11,4387
BK040,BR08,KTM Adventure 390,2019,12,2019-12,3436
BK040,BR08,KTM Adventure 390,2020,1,2020-01,3585
BK040,BR08,KTM Adventure 390,2020,2,2020-02,3229
BK040,BR08,KTM Adventure 390,2020,3,2020-03,1470
BK040,BR08,KTM Adventure 390,2020,4,2020-04,105
BK040,BR08,KTM Adventure 390,2020,5,2020-05,510
BK040,BR08,KTM Adventure 390,2020,6,2020-06,2269
BK040,BR08,KTM Adventure 390,2020,7,2020-07,3158
BK040,BR08,KTM Adventure 390,2020,8,2020-08,3537
